Row ID,State,Postal Code,Region,Category,Sub_Category,Sales
7793,Texas,75217,Central,Technology,Accessories,39.984
7794,Nevada,89115,West,Office_Supplies,Paper,32.4
7795,Nevada,89115,West,Office_Supplies,Paper,97.88
7796,Texas,79109,Central,Technology,Phones,307.168
7797,Connecticut,6457,East,Office_Supplies,Binders,26.9
7798,New_York,10035,East,Office_Supplies,Envelopes,47.01
7799,New_York,10035,East,Technology,Phones,469.99
7800,New_York,10035,East,Furniture,Chairs,207.846
7801,Pennsylvania,19120,East,Office_Supplies,Storage,324.744
7802,California,93727,West,Furniture,Furnishings,40.48
7803,Tennessee,37064,South,Office_Supplies,Labels,12
7804,Tennessee,37064,South,Office_Supplies,Storage,720.064
7805,Tennessee,37064,South,Office_Supplies,Storage,25.424
7806,Tennessee,37064,South,Office_Supplies,Art,2.816
7807,Tennessee,37064,South,Office_Supplies,Binders,3.204
7808,North_Carolina,27604,South,Office_Supplies,Binders,30.828
7809,North_Carolina,27604,South,Office_Supplies,Art,47.616
7810,North_Carolina,27604,South,Technology,Phones,108.784
7811,Maryland,20735,East,Office_Supplies,Paper,4.77
7812,Maryland,20735,East,Office_Supplies,Art,7.98
7813,Maryland,20735,East,Furniture,Tables,550.431
7814,Maryland,20735,East,Furniture,Furnishings,10.56
7815,California,90049,West,Furniture,Bookcases,1497.666
7816,California,90049,West,Technology,Phones,17.52
7817,Nevada,89031,West,Office_Supplies,Art,113.22
7818,Nevada,89031,West,Office_Supplies,Paper,35.88
7819,Nevada,89031,West,Office_Supplies,Binders,4535.976
7820,California,94109,West,Office_Supplies,Fasteners,11.84
7821,Rhode_Island,2920,East,Office_Supplies,Storage,592.74
7822,Tennessee,38301,South,Office_Supplies,Storage,111.672
7823,Delaware,19711,East,Office_Supplies,Art,8.64
7824,Delaware,19711,East,Technology,Accessories,149.97
7825,California,90036,West,Furniture,Chairs,232.88
7826,New_York,13440,East,Furniture,Chairs,90.882
7827,Illinois,60610,Central,Technology,Phones,508.768
7828,Illinois,60610,Central,Office_Supplies,Envelopes,9.912
7829,California,92105,West,Furniture,Chairs,63.936
7830,California,92105,West,Office_Supplies,Art,59.52
7831,California,92105,West,Technology,Phones,311.976
7832,California,92105,West,Office_Supplies,Binders,50.352
7833,Texas,77036,Central,Technology,Phones,19.136
7834,Florida,33407,South,Office_Supplies,Art,13.12
7835,California,90045,West,Furniture,Tables,241.568
7836,California,90045,West,Technology,Phones,479.92
7837,Washington,98103,West,Furniture,Chairs,307.136
7838,Washington,98103,West,Office_Supplies,Labels,12.6
7839,Washington,98103,West,Technology,Accessories,159.98
7840,Iowa,50315,Central,Office_Supplies,Envelopes,6.12
7841,Iowa,50315,Central,Furniture,Tables,1184.72
7842,New_York,10024,East,Office_Supplies,Appliances,45.96
7843,Virginia,22204,South,Office_Supplies,Binders,58.05
7844,Virginia,22204,South,Office_Supplies,Paper,71.28
7845,Texas,78577,Central,Furniture,Tables,124.404
7846,Virginia,22204,South,Office_Supplies,Paper,154.9
7847,Virginia,22204,South,Technology,Phones,1871.88
7848,Texas,77070,Central,Furniture,Furnishings,16.192
7849,Texas,75061,Central,Office_Supplies,Storage,18.936
7850,Texas,75061,Central,Office_Supplies,Storage,12.672
7851,Texas,75061,Central,Office_Supplies,Labels,5.04
7852,Illinois,60653,Central,Office_Supplies,Paper,8.448
7853,Illinois,60653,Central,Office_Supplies,Appliances,20.388
7854,California,90049,West,Office_Supplies,Paper,9.96
7855,Mississippi,39401,South,Office_Supplies,Appliances,320.64
7856,Mississippi,39401,South,Technology,Accessories,52
7857,New_York,10024,East,Office_Supplies,Binders,25.584
7858,New_York,10024,East,Technology,Phones,464
7859,New_York,10024,East,Office_Supplies,Appliances,235.95
7860,New_York,10024,East,Office_Supplies,Paper,39.96
7861,Ohio,44221,East,Office_Supplies,Binders,18.528
7862,Washington,98103,West,Technology,Accessories,17.9
7863,Washington,98103,West,Office_Supplies,Storage,81.96
7864,Arizona,85204,West,Office_Supplies,Storage,272.736
7865,Arizona,85204,West,Office_Supplies,Paper,18.496
7866,Arizona,85204,West,Furniture,Chairs,441.92
7867,Arizona,85204,West,Furniture,Bookcases,127.764
7868,Utah,84106,West,Office_Supplies,Paper,166.44
7869,California,90045,West,Office_Supplies,Paper,13.38
7870,North_Carolina,28540,South,Technology,Accessories,24
7871,Ohio,44107,East,Office_Supplies,Envelopes,24.448
7872,California,92630,West,Office_Supplies,Labels,6.16
7873,California,92630,West,Furniture,Chairs,915.136
7874,California,92630,West,Office_Supplies,Paper,8.56
7875,California,92630,West,Office_Supplies,Paper,97.82
7876,Oregon,97206,West,Office_Supplies,Paper,31.104
7877,Oregon,97206,West,Office_Supplies,Appliances,11.176
7878,North_Carolina,28205,South,Office_Supplies,Labels,5.04
7879,Illinois,60505,Central,Furniture,Furnishings,242.176
7880,Pennsylvania,19140,East,Furniture,Tables,337.176
7881,Colorado,80229,West,Office_Supplies,Art,13.344
7882,Colorado,80229,West,Technology,Accessories,76.752
7883,Colorado,80229,West,Technology,Accessories,102.336
7884,Colorado,80229,West,Office_Supplies,Paper,10.32
7885,Colorado,80229,West,Office_Supplies,Supplies,47.32
7886,Colorado,80229,West,Furniture,Furnishings,23.376
7887,Colorado,80229,West,Furniture,Furnishings,16.72
7888,Colorado,80229,West,Furniture,Furnishings,16.192
7889,California,95616,West,Office_Supplies,Paper,32.4
7890,Arkansas,72701,South,Office_Supplies,Art,19.89
7891,Arkansas,72701,South,Technology,Accessories,399.98
7892,Arkansas,72701,South,Furniture,Furnishings,343.85
7893,Arkansas,72701,South,Office_Supplies,Paper,106.32
7894,New_York,10011,East,Office_Supplies,Binders,13.92
7895,West_Virginia,26003,East,Office_Supplies,Binders,82.4
7896,West_Virginia,26003,East,Office_Supplies,Binders,6.24
7897,West_Virginia,26003,East,Office_Supplies,Paper,447.84
7898,Tennessee,38109,South,Office_Supplies,Appliances,272.048
7899,Tennessee,38109,South,Office_Supplies,Binders,1614.582
7900,Tennessee,38109,South,Office_Supplies,Fasteners,24.32
7901,Tennessee,38109,South,Technology,Accessories,1.584
7902,Tennessee,38109,South,Furniture,Furnishings,31.984
7903,Tennessee,38109,South,Office_Supplies,Envelopes,14.76
7904,Tennessee,38109,South,Furniture,Chairs,423.648
7905,Texas,77036,Central,Office_Supplies,Paper,76.64
7906,Texas,75217,Central,Office_Supplies,Envelopes,4.464
7907,Texas,75217,Central,Office_Supplies,Binders,3.96
7908,California,94122,West,Office_Supplies,Appliances,715.64
7909,California,95037,West,Furniture,Tables,268.704
7910,California,95037,West,Office_Supplies,Art,21.92
7911,California,95037,West,Office_Supplies,Storage,48.72
7912,California,95037,West,Furniture,Bookcases,205.666
7913,Illinois,60174,Central,Furniture,Furnishings,30.344
7914,Ohio,44105,East,Office_Supplies,Storage,25.696
7915,New_York,10024,East,Technology,Machines,3404.5
7916,New_York,10024,East,Technology,Accessories,101.34
7917,Pennsylvania,19140,East,Furniture,Chairs,344.372
7918,Texas,75043,Central,Office_Supplies,Art,30.384
7919,California,92024,West,Office_Supplies,Binders,22.848
7920,Connecticut,6708,East,Office_Supplies,Storage,38.62
7921,Connecticut,6708,East,Technology,Accessories,59.98
7922,Maryland,21044,East,Office_Supplies,Binders,174.3
7923,Florida,33021,South,Technology,Phones,383.96
7924,Florida,33021,South,Office_Supplies,Binders,15.57
7925,Virginia,22153,South,Office_Supplies,Binders,22.32
7926,Virginia,22153,South,Office_Supplies,Labels,103.6
7927,New_York,10035,East,Technology,Accessories,2.97
7928,New_York,10035,East,Technology,Phones,569.99
7929,New_York,10035,East,Furniture,Furnishings,50.97
7930,Texas,75217,Central,Furniture,Tables,298.116
7931,New_York,10024,East,Office_Supplies,Art,59.52
7932,Oregon,97206,West,Furniture,Chairs,230.28
7933,Oregon,97206,West,Office_Supplies,Paper,105.52
7934,California,94513,West,Office_Supplies,Envelopes,23.36
7935,California,94513,West,Technology,Phones,71.976
7936,California,94513,West,Office_Supplies,Paper,8.56
7937,California,94513,West,Office_Supplies,Binders,13.92
7938,California,94513,West,Office_Supplies,Appliances,2518.29
7939,California,94513,West,Office_Supplies,Storage,540.57
7940,California,94513,West,Office_Supplies,Binders,221.056
7941,California,92037,West,Furniture,Chairs,81.424
7942,California,92037,West,Office_Supplies,Storage,134.8
7943,Texas,75081,Central,Office_Supplies,Binders,39.582
7944,Texas,75081,Central,Office_Supplies,Supplies,44.688
7945,Texas,75081,Central,Office_Supplies,Art,31.744
7946,Texas,75081,Central,Office_Supplies,Binders,40.98
7947,Texas,75081,Central,Office_Supplies,Binders,3.168
7948,Texas,79907,Central,Office_Supplies,Fasteners,18.84
7949,Texas,79907,Central,Furniture,Chairs,362.25
7950,Texas,79907,Central,Furniture,Furnishings,63.552
7951,Texas,79907,Central,Office_Supplies,Storage,129.552
7952,New_York,10035,East,Office_Supplies,Binders,5.984
7953,New_York,10035,East,Technology,Phones,861.76
7954,Massachusetts,2151,East,Office_Supplies,Storage,66.96
7955,Massachusetts,2151,East,Office_Supplies,Binders,6.24
7956,California,95928,West,Furniture,Chairs,435.168
7957,California,95928,West,Office_Supplies,Fasteners,14.9
7958,California,95928,West,Office_Supplies,Appliances,15.8
7959,California,95928,West,Furniture,Furnishings,72.9
7960,California,95928,West,Furniture,Tables,206.352
7961,California,95928,West,Technology,Phones,7.992
7962,Florida,33023,South,Office_Supplies,Storage,81.36
7963,Florida,33023,South,Office_Supplies,Binders,20.232
7964,Florida,33023,South,Office_Supplies,Appliances,389.056
7965,Florida,33023,South,Office_Supplies,Paper,20.736
7966,Florida,33023,South,Office_Supplies,Paper,41.472
7967,California,90049,West,Office_Supplies,Paper,33.36
7968,Colorado,80219,West,Furniture,Bookcases,90.882
7969,Colorado,80219,West,Technology,Phones,15.992
7970,Colorado,80219,West,Furniture,Chairs,120.784
7971,Pennsylvania,19134,East,Technology,Phones,519.792
7972,Pennsylvania,19134,East,Technology,Accessories,31.176
7973,Pennsylvania,19134,East,Office_Supplies,Paper,10.368
7974,Pennsylvania,19134,East,Office_Supplies,Binders,2.724
7975,Pennsylvania,19134,East,Furniture,Furnishings,254.352
7976,Pennsylvania,19134,East,Office_Supplies,Binders,3.762
7977,Pennsylvania,19134,East,Office_Supplies,Paper,10.272
7978,Mississippi,39212,South,Technology,Phones,659.97
7979,Mississippi,39212,South,Technology,Phones,113.73
7980,California,90045,West,Office_Supplies,Binders,5.104
7981,Texas,77095,Central,Office_Supplies,Paper,16.448
7982,New_Jersey,7011,East,Office_Supplies,Appliances,81.92
7983,New_Jersey,7011,East,Furniture,Furnishings,254.9
7984,Illinois,60623,Central,Office_Supplies,Fasteners,15.12
7985,Illinois,60623,Central,Office_Supplies,Art,7.872
7986,Washington,98115,West,Office_Supplies,Binders,8.32
7987,New_York,11561,East,Technology,Phones,89.95
7988,Wisconsin,53081,Central,Office_Supplies,Labels,25.2
7989,Wisconsin,53081,Central,Office_Supplies,Labels,37.59
7990,Wisconsin,53081,Central,Office_Supplies,Storage,14.97
7991,Wisconsin,53081,Central,Technology,Accessories,1.98
7992,Florida,33433,South,Office_Supplies,Binders,39.936
7993,Florida,33433,South,Technology,Accessories,18.464
7994,Colorado,80013,West,Office_Supplies,Binders,4.896
7995,Colorado,80013,West,Furniture,Bookcases,145.764
7996,Colorado,80013,West,Office_Supplies,Binders,9.612
7997,California,92037,West,Technology,Accessories,199.75
7998,California,92037,West,Furniture,Tables,1673.184
7999,Washington,98105,West,Furniture,Furnishings,12.18
8000,Washington,98105,West,Office_Supplies,Appliances,57.68
8001,Iowa,52001,Central,Technology,Phones,263.96
8002,California,90032,West,Technology,Accessories,299.94
8003,California,90032,West,Office_Supplies,Supplies,25.76
8004,Massachusetts,1852,East,Technology,Phones,271.9
8005,Massachusetts,1852,East,Furniture,Furnishings,45.84
8006,Massachusetts,1852,East,Furniture,Furnishings,9.82
8007,Washington,98270,West,Office_Supplies,Fasteners,93.36
8008,Oklahoma,73120,Central,Office_Supplies,Storage,541.24
8009,Oklahoma,73120,Central,Office_Supplies,Paper,106.32
8010,Oklahoma,73120,Central,Furniture,Chairs,1323.9
8011,Pennsylvania,19134,East,Office_Supplies,Paper,126.624
8012,Colorado,80013,West,Technology,Phones,125.944
8013,New_York,10009,East,Office_Supplies,Binders,663.92
8014,New_York,10009,East,Technology,Accessories,120
8015,New_York,10009,East,Office_Supplies,Fasteners,3.29
8016,New_York,10009,East,Furniture,Furnishings,18.84
8017,Ohio,43130,East,Furniture,Furnishings,60.672
8018,Ohio,43130,East,Office_Supplies,Art,30.816
8019,California,95351,West,Technology,Phones,52.792
8020,Missouri,63116,Central,Office_Supplies,Appliances,83.9
8021,Missouri,63116,Central,Office_Supplies,Paper,11.76
8022,Texas,75217,Central,Office_Supplies,Appliances,4.992
8023,Texas,75217,Central,Office_Supplies,Envelopes,87.92
8024,Texas,75217,Central,Furniture,Chairs,657.93
8025,Texas,75217,Central,Office_Supplies,Binders,1.044
8026,New_York,10035,East,Furniture,Furnishings,210.68
8027,New_York,10035,East,Office_Supplies,Storage,78.8
8028,New_York,10035,East,Technology,Accessories,19.99
8029,New_York,10035,East,Office_Supplies,Storage,772.68
8030,Texas,78207,Central,Technology,Accessories,106.08
8031,Texas,79109,Central,Furniture,Furnishings,23.076
8032,Texas,79109,Central,Office_Supplies,Paper,25.92
8033,Texas,77041,Central,Office_Supplies,Paper,47.952
8034,Texas,77041,Central,Office_Supplies,Binders,0.984
8035,Texas,77041,Central,Furniture,Furnishings,75.384
8036,Texas,77041,Central,Office_Supplies,Labels,4.608
8037,Massachusetts,1841,East,Office_Supplies,Binders,37.68
8038,Georgia,31907,South,Office_Supplies,Appliances,41.91
8039,California,90032,West,Furniture,Bookcases,435.999
8040,Washington,98115,West,Furniture,Chairs,388.704
8041,Washington,98115,West,Office_Supplies,Storage,572.58
8042,Washington,98115,West,Technology,Accessories,33.18
8043,Massachusetts,2138,East,Technology,Accessories,63.88
8044,Massachusetts,2138,East,Furniture,Furnishings,26.72
8045,Utah,84106,West,Office_Supplies,Binders,295.056
8046,New_York,10035,East,Office_Supplies,Appliances,393.25
8047,Ohio,44221,East,Office_Supplies,Binders,2.214
8048,North_Carolina,28403,South,Office_Supplies,Paper,16.272
8049,New_York,10035,East,Office_Supplies,Appliances,706.86
8050,Pennsylvania,19140,East,Office_Supplies,Binders,5.97
8051,Pennsylvania,19140,East,Furniture,Furnishings,21.184
8052,Pennsylvania,19140,East,Office_Supplies,Appliances,41.376
8053,New_York,10009,East,Office_Supplies,Art,17.94
8054,Pennsylvania,19134,East,Office_Supplies,Binders,2.655
8055,California,90049,West,Office_Supplies,Storage,892.35
8056,California,90049,West,Furniture,Bookcases,307.666
8057,California,90049,West,Office_Supplies,Storage,728.82
8058,California,90049,West,Office_Supplies,Binders,41.36
8059,California,90049,West,Technology,Phones,43.176
8060,California,90049,West,Furniture,Furnishings,4.16
8061,New_York,11561,East,Office_Supplies,Paper,61.4
8062,New_York,11561,East,Office_Supplies,Binders,24.448
8063,New_York,14609,East,Technology,Phones,263.96
8064,New_York,14609,East,Technology,Phones,359.97
8065,New_York,14609,East,Office_Supplies,Paper,12.96
8066,New_York,14609,East,Office_Supplies,Storage,116.82
8067,New_York,14609,East,Office_Supplies,Binders,276.784
8068,California,94109,West,Technology,Accessories,239.97
8069,California,94109,West,Furniture,Furnishings,16.02
8070,Texas,77340,Central,Office_Supplies,Storage,454.56
8071,Texas,77340,Central,Furniture,Furnishings,141.42
8072,Texas,77340,Central,Furniture,Chairs,310.744
8073,Texas,77340,Central,Office_Supplies,Art,12.736
8074,Texas,77340,Central,Office_Supplies,Binders,6.47
8075,Texas,77340,Central,Office_Supplies,Binders,13.748
8076,Texas,77340,Central,Office_Supplies,Appliances,15.224
8077,Georgia,30344,South,Furniture,Furnishings,27.42
8078,Georgia,30344,South,Office_Supplies,Binders,165.98
8079,Georgia,30344,South,Technology,Accessories,75
8080,New_York,10009,East,Office_Supplies,Binders,134.272
8081,Oregon,97477,West,Office_Supplies,Labels,146.544
8082,Oregon,97477,West,Office_Supplies,Paper,131.904
8083,Oregon,97477,West,Office_Supplies,Appliances,203.88
8084,Oregon,97477,West,Office_Supplies,Binders,14.301
8085,Oregon,97477,West,Office_Supplies,Storage,718.64
8086,Virginia,22204,South,Furniture,Furnishings,61.1
8087,North_Carolina,28403,South,Office_Supplies,Appliances,28.08
8088,Arizona,85364,West,Office_Supplies,Art,10.496
8089,California,92404,West,Office_Supplies,Binders,39.92
8090,Maryland,21215,East,Office_Supplies,Appliances,77.58
8091,Washington,98103,West,Office_Supplies,Storage,269.36
8092,California,94110,West,Office_Supplies,Labels,5.76
8093,New_York,10035,East,Office_Supplies,Art,109.9
8094,Washington,98115,West,Furniture,Furnishings,23.88
8095,Washington,98115,West,Office_Supplies,Paper,26.2
8096,Washington,98115,West,Office_Supplies,Paper,12.96
8097,Washington,98115,West,Technology,Accessories,234.95
8098,New_Mexico,87105,West,Office_Supplies,Storage,118.25
8099,New_Mexico,87105,West,Office_Supplies,Paper,4.28
8100,California,90045,West,Technology,Accessories,26.85
8101,California,90045,West,Technology,Machines,3357.6
8102,California,90045,West,Office_Supplies,Labels,8.26
8103,California,90045,West,Technology,Machines,2973.32
8104,California,90045,West,Office_Supplies,Storage,104.79
8105,California,90045,West,Technology,Phones,775.728
8106,Texas,77041,Central,Furniture,Bookcases,89.0664
8107,Texas,77041,Central,Office_Supplies,Art,175.44
8108,Texas,77041,Central,Technology,Phones,438.336
8109,Pennsylvania,19140,East,Furniture,Chairs,215.544
8110,Illinois,60623,Central,Office_Supplies,Envelopes,55.584
8111,Illinois,60623,Central,Furniture,Chairs,127.386
8112,Texas,76903,Central,Furniture,Chairs,248.43
8113,Texas,76903,Central,Office_Supplies,Appliances,11.648
8114,Texas,76903,Central,Furniture,Chairs,85.246
8115,Texas,77506,Central,Office_Supplies,Art,20.64
8116,California,90049,West,Furniture,Furnishings,148.02
8117,Kansas,67846,Central,Office_Supplies,Storage,33.29
8118,California,90045,West,Office_Supplies,Paper,204.95
8119,Illinois,60653,Central,Furniture,Chairs,526.344
8120,California,94110,West,Furniture,Furnishings,41.96
8121,California,94110,West,Furniture,Chairs,451.152
8122,California,94110,West,Office_Supplies,Binders,31.504
8123,Pennsylvania,19134,East,Office_Supplies,Envelopes,30.672
8124,Pennsylvania,19134,East,Technology,Copiers,1079.976
8125,California,95351,West,Furniture,Chairs,161.568
8126,Texas,77070,Central,Office_Supplies,Binders,2.934
8127,Texas,77070,Central,Technology,Accessories,18.528
8128,Texas,77070,Central,Office_Supplies,Storage,670.752
8129,Illinois,60610,Central,Furniture,Furnishings,64.96
8130,California,92503,West,Technology,Accessories,41.94
8131,California,92503,West,Office_Supplies,Paper,11.96
8132,California,92503,West,Office_Supplies,Art,13.12
8133,California,92503,West,Office_Supplies,Storage,535.41
8134,Texas,75081,Central,Furniture,Furnishings,72.78
8135,California,90008,West,Office_Supplies,Paper,36.84
8136,California,90008,West,Office_Supplies,Labels,87.71
8137,Florida,33801,South,Furniture,Tables,562.2925
8138,New_York,10035,East,Furniture,Furnishings,56.52
8139,Pennsylvania,19140,East,Office_Supplies,Art,11.264
8140,Pennsylvania,19140,East,Office_Supplies,Storage,284.08
8141,Pennsylvania,19140,East,Office_Supplies,Paper,18.496
8142,California,92037,West,Office_Supplies,Labels,14.73
8143,California,92037,West,Office_Supplies,Storage,186.54
8144,California,92037,West,Furniture,Tables,557.728
8145,California,92037,West,Technology,Phones,159.968
8146,Oklahoma,73505,Central,Office_Supplies,Appliances,471.9
8147,Oklahoma,73505,Central,Office_Supplies,Art,3.52
8148,Virginia,24153,South,Office_Supplies,Paper,49.12
8149,California,92704,West,Office_Supplies,Labels,20.16
8150,South_Dakota,57701,Central,Office_Supplies,Binders,10.68
8151,South_Dakota,57701,Central,Furniture,Bookcases,141.96
8152,Washington,98115,West,Office_Supplies,Storage,32.48
8153,Washington,98115,West,Office_Supplies,Paper,20.04
8154,Washington,98115,West,Technology,Copiers,13999.96
8155,Connecticut,6457,East,Technology,Accessories,238
8156,Connecticut,6457,East,Office_Supplies,Paper,61.96
8157,Maryland,21215,East,Furniture,Tables,239.372
8158,California,92105,West,Technology,Accessories,595
8159,Texas,79762,Central,Office_Supplies,Paper,16.032
8160,Connecticut,6460,East,Technology,Accessories,199.75
8161,New_Jersey,7109,East,Furniture,Chairs,227.96
8162,New_York,10035,East,Office_Supplies,Appliances,293.52
8163,New_York,10035,East,Technology,Phones,307.98
8164,California,92105,West,Furniture,Furnishings,96.96
8165,California,92105,West,Office_Supplies,Binders,117.488
8166,California,92105,West,Office_Supplies,Binders,11.952
8167,California,92105,West,Furniture,Bookcases,512.499
8168,California,94122,West,Furniture,Tables,863.128
8169,Washington,98105,West,Furniture,Tables,2036.86
8170,Washington,98105,West,Furniture,Chairs,449.568
8171,Washington,98105,West,Technology,Accessories,108.96
8172,Mississippi,39212,South,Office_Supplies,Art,264.18
8173,California,90049,West,Office_Supplies,Labels,2.88
8174,California,90049,West,Office_Supplies,Binders,41.904
8175,California,90049,West,Office_Supplies,Storage,23.92
8176,Illinois,60623,Central,Office_Supplies,Paper,156.512
8177,New_York,10035,East,Office_Supplies,Storage,128.34
8178,California,90008,West,Technology,Accessories,474.95
8179,Washington,98198,West,Technology,Copiers,999.98
8180,Oregon,97477,West,Furniture,Tables,277.5
8181,Pennsylvania,19120,East,Furniture,Tables,1252.704
8182,Pennsylvania,19120,East,Technology,Phones,110.97
8183,Illinois,60653,Central,Furniture,Furnishings,22.608
8184,Illinois,60653,Central,Furniture,Furnishings,1.892
8185,Illinois,60623,Central,Office_Supplies,Paper,63.312
8186,Illinois,60623,Central,Office_Supplies,Envelopes,7.824
8187,Illinois,60623,Central,Furniture,Chairs,170.072
8188,New_York,10024,East,Office_Supplies,Paper,62.82
8189,Maryland,20852,East,Office_Supplies,Paper,19.44
8190,Maryland,20852,East,Office_Supplies,Binders,7.38
8191,New_York,10011,East,Office_Supplies,Paper,38.88
8192,New_York,10011,East,Furniture,Furnishings,187.76
8193,North_Carolina,27707,South,Office_Supplies,Binders,6.048
8194,North_Carolina,27707,South,Office_Supplies,Appliances,98.352
8195,North_Carolina,27707,South,Furniture,Furnishings,335.744
8196,California,93101,West,Office_Supplies,Paper,8.96
8197,Tennessee,37918,South,Technology,Accessories,89.568
8198,Tennessee,37918,South,Office_Supplies,Art,71.96
8199,Tennessee,37918,South,Office_Supplies,Paper,15.552
8200,Illinois,60610,Central,Office_Supplies,Binders,10.43
8201,Illinois,60610,Central,Office_Supplies,Storage,72.784
8202,New_York,10024,East,Office_Supplies,Storage,67.15
8203,New_York,10024,East,Technology,Phones,549.98
8204,New_York,10024,East,Furniture,Furnishings,11.82
8205,New_York,10024,East,Technology,Machines,4643.8
8206,New_York,10024,East,Furniture,Chairs,577.764
8207,Florida,32114,South,Furniture,Tables,191.5155
8208,Florida,32114,South,Office_Supplies,Art,2.624
8209,Tennessee,37211,South,Office_Supplies,Binders,1369.764
8210,Tennessee,37211,South,Office_Supplies,Storage,294.368
8211,Tennessee,37211,South,Office_Supplies,Appliances,81.568
8212,Texas,75220,Central,Furniture,Furnishings,44.46
8213,Texas,75220,Central,Office_Supplies,Storage,314.088
8214,Tennessee,37130,South,Office_Supplies,Binders,6.336
8215,Tennessee,37130,South,Office_Supplies,Paper,10.48
8216,Tennessee,37130,South,Office_Supplies,Binders,2.469
8217,Tennessee,37130,South,Office_Supplies,Binders,3.264
8218,Texas,75217,Central,Office_Supplies,Fasteners,4.344
8219,Texas,75217,Central,Furniture,Furnishings,31.776
8220,Texas,75217,Central,Office_Supplies,Labels,4.928
8221,Texas,75217,Central,Office_Supplies,Binders,1.788
8222,Texas,75217,Central,Office_Supplies,Fasteners,15.072
8223,Texas,76017,Central,Office_Supplies,Storage,12.624
8224,California,91104,West,Office_Supplies,Paper,185.88
8225,California,91104,West,Office_Supplies,Paper,12.96
8226,Massachusetts,2149,East,Office_Supplies,Paper,189.7
8227,Massachusetts,2149,East,Office_Supplies,Paper,40.99
8228,New_York,12180,East,Furniture,Furnishings,82.64
8229,New_York,12180,East,Office_Supplies,Storage,31.02
8230,New_York,12180,East,Technology,Accessories,89.97
8231,Georgia,30328,South,Office_Supplies,Art,35.97
8232,Georgia,30328,South,Furniture,Bookcases,1266.86
8233,California,95123,West,Office_Supplies,Storage,169.45
8234,California,95123,West,Office_Supplies,Storage,40.68
8235,Florida,32216,South,Office_Supplies,Supplies,3.328
8236,Florida,32216,South,Furniture,Tables,933.262
8237,Florida,32216,South,Furniture,Chairs,2803.92
8238,Florida,32216,South,Office_Supplies,Storage,4.768
8239,Florida,32216,South,Office_Supplies,Paper,6.672
8240,Florida,32216,South,Office_Supplies,Art,4.448
8241,Florida,32216,South,Furniture,Furnishings,43.936
8242,New_York,10009,East,Office_Supplies,Binders,23.744
8243,New_York,10009,East,Technology,Accessories,357
8244,California,94122,West,Technology,Phones,806.336
8245,California,94122,West,Furniture,Furnishings,85.44
8246,Georgia,31907,South,Office_Supplies,Storage,344.91
8247,Illinois,60505,Central,Office_Supplies,Appliances,70.97
8248,Illinois,60505,Central,Office_Supplies,Art,36.784
8249,Pennsylvania,19134,East,Technology,Phones,743.988
8250,Illinois,60653,Central,Office_Supplies,Binders,11.212
8251,Illinois,60653,Central,Furniture,Furnishings,4.712
8252,Illinois,60653,Central,Office_Supplies,Appliances,180.98
8253,Illinois,60653,Central,Office_Supplies,Storage,60.416
8254,Washington,98103,West,Technology,Copiers,299.99
8255,Washington,98103,West,Office_Supplies,Paper,192.16
8256,Washington,98103,West,Technology,Phones,242.624
8257,Washington,98103,West,Office_Supplies,Storage,46.74
8258,Washington,98103,West,Technology,Accessories,174.95
8259,Washington,98103,West,Office_Supplies,Binders,100.704
8260,Michigan,48066,Central,Office_Supplies,Paper,368.91
8261,Michigan,48066,Central,Office_Supplies,Binders,8.02
8262,Michigan,48066,Central,Office_Supplies,Storage,171.04
8263,Arkansas,72701,South,Office_Supplies,Paper,19.44
8264,North_Carolina,28540,South,Office_Supplies,Binders,13.092
8265,New_York,10035,East,Office_Supplies,Appliances,122.94
8266,New_York,10035,East,Office_Supplies,Binders,35.448
8267,Delaware,19901,East,Technology,Phones,19.98
8268,Illinois,60505,Central,Furniture,Tables,69.375
8269,Illinois,60505,Central,Office_Supplies,Supplies,31.68
8270,Illinois,60505,Central,Technology,Phones,2003.168
8271,Illinois,60505,Central,Office_Supplies,Art,9.344
8272,New_York,10009,East,Furniture,Chairs,2563.056
8273,California,92020,West,Furniture,Chairs,387.136
8274,Ohio,45503,East,Office_Supplies,Art,3.424
8275,New_York,10550,East,Office_Supplies,Storage,1085.42
8276,Ohio,44107,East,Office_Supplies,Paper,43.056
8277,Florida,33614,South,Office_Supplies,Binders,3.762
8278,Florida,33614,South,Office_Supplies,Binders,34.86
8279,Florida,33614,South,Office_Supplies,Storage,432.456
8280,Georgia,31907,South,Office_Supplies,Storage,675.06
8281,North_Carolina,28540,South,Office_Supplies,Envelopes,65.232
8282,North_Carolina,28540,South,Furniture,Chairs,207
8283,Illinois,60174,Central,Technology,Machines,600.53
8284,Illinois,60174,Central,Office_Supplies,Art,59.904
8285,Illinois,60174,Central,Technology,Accessories,637.44
8286,Illinois,60174,Central,Furniture,Furnishings,51.756
8287,Florida,33180,South,Office_Supplies,Paper,31.104
8288,Florida,33180,South,Office_Supplies,Art,47.96
8289,Florida,33180,South,Technology,Accessories,158.928
8290,Florida,33180,South,Office_Supplies,Appliances,211.248
8291,Florida,33180,South,Office_Supplies,Supplies,5.552
8292,Florida,33180,South,Office_Supplies,Labels,2.952
8293,Ohio,45373,East,Office_Supplies,Binders,10.332
8294,Washington,98103,West,Office_Supplies,Binders,18.368
